TeamUID,TeamConference,OffStrength,DefVulnerability,SAOS,SADV,CAOS,CADV
2023.SB.GrandCanyon,WAC,6.705882352941177,0.6220844039829453,1.3704850721333017,0.601811707892011,0.9415904110203254,1.0837314370415008
2023.SB.GreenBay,Horizon,3.260869565217391,1.169939412901259,0.7375055304381545,1.4740623620847502,0.5424402097555986,1.3404195093702942
2023.SB.Hampton,CAA,3.152173913043478,1.2465729988991578,0.6582857095697922,1.3711558386435596,0.772622471373148,1.2198113524131835
2023.SB.Hartford,DI Independent,3.08,1.3066537303215107,0.6364888000932241,1.711973828070434,0.6364888000932241,1.711973828070434
2023.SB.Harvard,Ivy League,5.095238095238095,0.7330063321005392,1.1406133010923942,0.8327350156600817,0.7606660908971631,1.2592626043099073
2023.SB.Hawaii,Big West,4.787234042553192,0.8550351595169843,1.0459558460908132,1.0438027276889346,0.8342521571776417,0.9193312096089246
2023.SB.Hofstra,CAA,4.333333333333333,1.057543486771007,0.9818712260892553,1.149425477653726,0.772622471373148,1.2198113524131835
2023.SB.HolyCross,Patriot,2.893617021276596,1.3100538701371338,0.6147925100681951,1.4851361356161499,0.8656746301355501,1.1087180994010282
2023.SB.Houston,AAC,3.893617021276596,1.1750483186344522,0.993841325319573,1.1347333231692023,1.0923802786011694,0.9780097699937882
2023.SB.HoustonChristian,Southland,3.1956521739130435,1.0268900523718474,0.6989664560928334,1.0589992617176858,0.908728944066214,0.8765543301703952
2023.SB.Howard,MEAC,4.318181818181818,1.3085765366610944,0.8108635370995004,1.4053027070589348,0.6765717583034416,1.6657586376485407
2023.SB.IUIndy,Horizon,3.111111111111111,1.1176015119456568,0.7096048261263785,1.2530527115327106,0.5424402097555986,1.3404195093702942
2023.SB.IdahoSt,Big Sky,4.333333333333333,1.2377175622949563,0.864858230190387,1.2797275024195598,0.7940129130709562,1.4222018139880719
2023.SB.Illinois,Big Ten,4.035714285714286,0.9862012674253438,1.0043518137161909,0.8908735749740957,1.2447750239061626,0.6618259491607089
2023.SB.IllinoisSt,MVC,5.019230769230769,0.818014406433984,1.1579406462318163,0.8877626609270545,0.8465380774172898,1.0549736044781455
2023.SB.Indiana,Big Ten,6.706896551724138,0.9805575624466808,1.74385010010703,0.9053806445018237,1.2447750239061626,0.6618259491607089
2023.SB.IndianaSt,MVC,3.9649122807017543,0.7462587567467924,0.8865869548615725,0.788752592899475,0.8465380774172898,1.0549736044781455
2023.SB.Iona,MAAC,3.0,0.9942716542291519,0.7308019116801184,1.0637017910242539,0.8113586373611142,1.1191988187081658
2023.SB.Iowa,Big Ten,4.017241379310345,0.7698592432432618,1.0598818205160632,0.7213126252680918,1.2447750239061626,0.6618259491607089
2023.SB.IowaSt,Big 12,4.0181818181818185,1.0639528412362858,1.133111275270362,0.9123429960585038,1.6706359257609908,0.5809043336241525
2023.SB.JacksonSt,SWAC,4.767441860465116,1.2843551389725407,0.8474398585395194,1.3720784134177606,0.4422490149082583,1.7785008455411422
2023.SB.Jacksonville,ASUN,3.510204081632653,0.9736114640114033,0.8041011126682894,0.9925427050508104,0.9901984446778563,0.8496402351544907
2023.SB.JacksonvilleSt,ASUN,4.9787234042553195,0.9700398885748244,1.2506168860024778,0.9990664984976245,0.9901984446778563,0.8496402351544907
2023.SB.JamesMadison,Sun Belt,4.957446808510638,0.9550392717411931,1.2534849859154746,0.9518215175964558,1.1298745017253238,0.7548430766064574
2023.SB.Kansas,Big 12,3.75,1.0213881538899467,0.9863352896723814,0.8389593507895013,1.6706359257609908,0.5809043336241525
2023.SB.KansasCity,Summit League,2.8085106382978724,1.5600641506976556,0.639288399784779,1.7079520764438656,0.743357277773669,1.1584548824492733
2023.SB.KennesawSt,ASUN,2.8979591836734695,1.026368735460297,0.687646463226319,0.9990716915347656,0.9901984446778563,0.8496402351544907
2023.SB.KentSt,MAC,3.979591836734694,1.304543439463555,0.8807585902288171,1.2779739633467861,0.8682753340973771,1.1540313726004456
2023.SB.Kentucky,SEC,4.9,1.0387427136728558,1.3919659758170773,0.8188728296832831,1.6718009886686442,0.4751974104493993
2023.SB.LIU,NEC,3.577777777777778,0.71025142815238,0.86725994609833,0.8890456059779837,0.6916451115302797,1.1353176095748874
2023.SB.LMU-CA,WCC,3.8043478260869565,0.8531872574432762,0.9754313165436758,0.7536999776533272,0.9190277848350885,0.9722638728036188
2023.SB.LSU,SEC,5.290909090909091,0.5341128721065692,1.4945382476272722,0.4676044672965249,1.6718009886686442,0.4751974104493993
2023.SB.Lafayette,Patriot,2.2888888888888888,1.3735009235593818,0.5710444205653145,1.4831969503710039,0.8656746301355501,1.1087180994010282
2023.SB.LamarUniversity,Southland,3.25,1.1253347359229946,0.7748584839964633,1.1370095926547377,0.908728944066214,0.8765543301703952
2023.SB.Lehigh,Patriot,4.7407407407407405,0.7964216381855731,1.161795423237947,0.8413755460937632,0.8656746301355501,1.1087180994010282
2023.SB.Liberty,ASUN,5.109090909090909,0.7605767298797544,1.349353526071659,0.7331199344751476,0.9901984446778563,0.8496402351544907
2023.SB.Lipscomb,ASUN,2.909090909090909,1.0949313878184668,0.6975374702342113,1.1494817950148617,0.9901984446778563,0.8496402351544907
2023.SB.LongBeachSt,Big West,3.4489795918367347,0.7673784938020912,0.9136091541503092,0.7235929134369813,0.8342521571776417,0.9193312096089246
2023.SB.Longwood,Big South,4.471698113207547,0.9267362211117,1.1505061233704819,0.8941775994460642,0.880240332540507,0.9902465228783047
2023.SB.Louisiana,Sun Belt,5.762711864406779,0.5855325519975066,1.7295714622151261,0.5130277808035402,1.1298745017253238,0.7548430766064574
2023.SB.LouisianaTech,CUSA,4.381818181818182,0.6836644762964086,1.0999566779743757,0.6709992988788233,1.0818056726879532,0.9218332136774742
2023.SB.Louisville,ACC,5.846153846153846,0.8903250721961041,1.4887274410198243,0.7247175547815072,1.3958529801940174,0.7179082638208379
2023.SB.LoyolaChicago,Atlantic 10,3.88,0.808433243220503,0.9335409759167512,0.8592042031562592,0.8153312174186274,1.0788711825121629
2023.SB.Maine,America East,2.6666666666666665,1.225736677477507,0.6256047185791269,1.2686715141019544,0.8926235960432607,1.2715255476209852
2023.SB.Manhattan,MAAC,3.3333333333333335,1.2386967692271516,0.793532403391272,1.3992833205501076,0.8113586373611142,1.1191988187081658
2023.SB.Marist,MAAC,4.857142857142857,0.8938760423897796,1.1548483872883657,0.9523907757006693,0.8113586373611142,1.1191988187081658
2023.SB.Marshall,Sun Belt,6.222222222222222,0.5265957279806249,1.4315283690435934,0.5726865839473613,1.1298745017253238,0.7548430766064574
2023.SB.Maryland,Big Ten,4.8431372549019605,0.5990442408724658,1.2089879732477111,0.5263379471526226,1.2447750239061626,0.6618259491607089
2023.SB.Massachusetts,Atlantic 10,3.2448979591836733,1.1990288965657674,0.7600509332040167,1.26994903762912,0.8153312174186274,1.0788711825121629
2023.SB.McNeese,Southland,4.236363636363636,0.5341128721065692,1.0445496716094507,0.5202813846266399,0.908728944066214,0.8765543301703952
2023.SB.Memphis,AAC,2.5294117647058822,1.7141881354196713,0.6517005834438226,1.63482746530371,1.0923802786011694,0.9780097699937882
2023.SB.Mercer,SoCon,3.1403508771929824,1.2616308263233065,0.7688441743879396,1.2565074035830457,0.8953231974659237,1.1107955182057556
2023.SB.Miami-OH,MAC,5.886792452830188,0.9311703657103206,1.4021779885080874,0.8465777718707603,0.8682753340973771,1.1540313726004456
2023.SB.Michigan,Big Ten,4.0,0.801797676244685,1.0239777700434651,0.6453837830171063,1.2447750239061626,0.6618259491607089
2023.SB.MichiganSt,Big Ten,2.977272727272727,1.35130556642962,0.764157887467653,1.2816167860678513,1.2447750239061626,0.6618259491607089
2023.SB.MiddleTenn,CUSA,4.9298245614035086,0.6926600615108349,1.1979783764568535,0.7782619513367154,1.0818056726879532,0.9218332136774742
2023.SB.Minnesota,Big Ten,4.903846153846154,0.7411843240617313,1.305049661497227,0.6431301974996401,1.2447750239061626,0.6618259491607089
2023.SB.MississippiSt,SEC,4.264150943396227,0.9089996427172177,1.2292244311907907,0.78902095417104,1.6718009886686442,0.4751974104493993
2023.SB.MississippiVal,SWAC,2.4146341463414633,2.0921592014710977,0.5233723934852127,1.9037464690381922,0.4422490149082583,1.7785008455411422
2023.SB.Missouri,SEC,5.105263157894737,0.8245953113224225,1.384965019602404,0.7323777218070753,1.6718009886686442,0.4751974104493993
2023.SB.MissouriSt,MVC,4.03921568627451,0.8939583286866027,0.9544335736849517,0.9128296371712731,0.8465380774172898,1.0549736044781455
2023.SB.Monmouth,CAA,2.5,1.1162959027027295,0.5496304916621096,1.29190983220855,0.772622471373148,1.2198113524131835
2023.SB.Montana,Big Sky,2.372093023255814,1.7434437843925128,0.48012838211209774,1.6975828777297253,0.7940129130709562,1.4222018139880719
2023.SB.MoreheadSt,OVC,2.6842105263157894,1.199786177974125,0.5838893310465851,1.2384976822796816,0.8047635905953306,1.2860847838673057
2023.SB.MorganSt,MEAC,4.4,0.8355899154733881,0.8573302776445673,0.9042335294705566,0.6765717583034416,1.6657586376485407
2023.SB.MountStMary's,MAAC,3.764705882352941,0.7004209585585754,0.8259702351547856,0.7613944173236844,0.8113586373611142,1.1191988187081658
2023.SB.MurraySt,MVC,3.3962264150943398,0.718331424976533,0.747764036792387,0.6974673613545294,0.8465380774172898,1.0549736044781455
2023.SB.NCA&T,CAA,3.2857142857142856,1.304543439463555,0.7291044165303983,1.4696643700406382,0.772622471373148,1.2198113524131835
2023.SB.NCCentral,MEAC,4.0576923076923075,1.4552521484626677,0.8038151986132775,1.5717052657658928,0.6765717583034416,1.6657586376485407
2023.SB.NCState,ACC,4.113207547169812,1.427794560755825,0.9866615605998182,1.3191462343899434,1.3958529801940174,0.7179082638208379
2023.SB.NIU,MAC,4.52,1.0763442598691582,0.9795545709586692,1.1441707794059455,0.8682753340973771,1.1540313726004456
2023.SB.Nebraska,Big Ten,5.037735849056604,0.8912630643227354,1.2827193659356881,0.754285157608193,1.2447750239061626,0.6618259491607089
2023.SB.Nevada,Mountain West,5.319148936170213,0.8450347482945635,1.062108649019207,0.8029758633128489,1.0617175326601758,1.039306735480819
2023.SB.NewMexico,Mountain West,4.62,1.4194583689104183,0.9874105854531241,1.2242616642745225,1.0617175326601758,1.039306735480819
2023.SB.NewMexicoSt,WAC,5.125,1.2984283920910697,1.046011874078155,1.2205434240620794,0.9415904110203254,1.0837314370415008
2023.SB.Niagara,MAAC,2.2790697674418605,1.289820479989445,0.5511499054607577,1.3558570784319202,0.8113586373611142,1.1191988187081658
2023.SB.Nicholls,Southland,4.571428571428571,0.8009513029059327,1.0045094511292136,0.8904040520307609,0.908728944066214,0.8765543301703952
2023.SB.NorfolkSt,MEAC,5.0,1.0550433839654019,1.0082322209495407,1.2619477777150692,0.6765717583034416,1.6657586376485407
2023.SB.NorthAla,ASUN,4.608695652173913,0.6283954051827723,1.0613057331844409,0.6545542406977488,0.9901984446778563,0.8496402351544907
2023.SB.NorthCarolina,ACC,3.962962962962963,0.9356866240978045,1.020572757911484,0.8743790326954282,1.3958529801940174,0.7179082638208379
2023.SB.NorthDakota,Summit League,2.8,1.5353964696823508,0.6529763384308573,1.709632868823495,0.743357277773669,1.1584548824492733
2023.SB.NorthDakotaSt,Summit League,3.8333333333333335,0.7784695110953246,0.8190818274046614,0.8359658248126132,0.743357277773669,1.1584548824492733
2023.SB.NorthFlorida,ASUN,4.04,0.907137301985797,1.086573116042914,0.9321004736820859,0.9901984446778563,0.8496402351544907
2023.SB.NorthTexas,CUSA,3.9622641509433962,0.6562534005958449,1.0121974422644582,0.6020472515183479,1.0818056726879532,0.9218332136774742
2023.SB.NorthernColo,Big Sky,4.682926829268292,1.1750483186344522,0.8461473822828862,1.1827451585432016,0.7940129130709562,1.4222018139880719
2023.SB.NorthernKy,Horizon,2.6,0.8319342095931921,0.5768409048623596,0.8965525289626944,0.5424402097555986,1.3404195093702942
2023.SB.Northwestern,Big Ten,6.081632653061225,0.7817668405608804,1.7725934889656743,0.7020804009744851,1.2447750239061626,0.6618259491607089
2023.SB.NorthwesternSt,Southland,4.0,0.9106624469417004,0.9242028927036291,0.9439915630098702,0.908728944066214,0.8765543301703952
2023.SB.NotreDame,ACC,6.0638297872340425,0.92003783246272,1.401633869371858,0.7868855279276981,1.3958529801940174,0.7179082638208379
2023.SB.Oakland,Horizon,3.4761904761904763,0.9120613139876939,0.7528494355732791,1.210969180295762,0.5424402097555986,1.3404195093702942
2023.SB.Ohio,MAC,5.054545454545455,0.9742218787223822,1.177759698334752,0.9892546810775857,0.8682753340973771,1.1540313726004456
2023.SB.OhioSt,Big Ten,5.773584905660377,0.9666435224992853,1.4951870633243853,0.8556376659745042,1.2447750239061626,0.6618259491607089
2023.SB.Oklahoma,Big 12,8.134615384615385,0.19885433084583037,2.3508684262190966,0.1619456257165693,1.6706359257609908,0.5809043336241525
2023.SB.OklahomaSt,Big 12,5.944444444444445,0.5831721285074688,1.7373774894376428,0.48093634351696796,1.6706359257609908,0.5809043336241525
2023.SB.OleMiss,SEC,4.37037037037037,0.8094777306148448,1.3151008213518804,0.6934972580342846,1.6718009886686442,0.4751974104493993
2023.SB.Omaha,Summit League,4.333333333333333,0.6005802517464978,0.9764498917657338,0.6202966783884045,0.743357277773669,1.1584548824492733
2023.SB.Oregon,Pac-12,5.574468085106383,0.7350302248479339,1.548186433428043,0.6613395034671928,1.6136429969242492,0.5031805679224355
2023.SB.OregonSt,Pac-12,2.909090909090909,1.1430015463080578,0.8397519309499928,0.936144033123184,1.6136429969242492,0.5031805679224355
2023.SB.Pacific,WCC,2.3,1.1809235602276245,0.5318581938353071,1.1969341977950791,0.9190277848350885,0.9722638728036188
2023.SB.Penn,Ivy League,2.8666666666666667,1.2951643689837518,0.6192398108681073,1.4380584822614195,0.7606660908971631,1.2592626043099073
2023.SB.PennSt,Big Ten,4.574468085106383,0.6700275519021982,1.1920291265372691,0.5921310135367016,1.2447750239061626,0.6618259491607089
2023.SB.Pittsburgh,ACC,5.061224489795919,1.2613783991871874,1.2564053939782684,1.0991794530659573,1.3958529801940174,0.7179082638208379
2023.SB.PortlandSt,Big Sky,4.925,1.580439988563338,0.9756093772611619,1.5105536186603576,0.7940129130709562,1.4222018139880719
2023.SB.PrairieView,SWAC,4.790697674418604,0.8744545627047086,0.9098191801759248,0.9902925138875128,0.4422490149082583,1.7785008455411422
2023.SB.Presbyterian,Big South,3.357142857142857,0.9848024003793504,0.7597046935941932,1.1098692678103368,0.880240332540507,0.9902465228783047
2023.SB.Princeton,Ivy League,4.326530612244898,0.8585046899410895,1.0593497329464632,0.8997006863792918,0.7606660908971631,1.2592626043099073
2023.SB.Providence,Big East,3.6666666666666665,1.4883945369369727,0.8200961827068076,1.5750029716012064,0.9907081670989677,1.0702829966270897
2023.SB.Purdue,Big Ten,3.3846153846153846,1.0033104874494168,0.8272720643032575,0.9632748997479239,1.2447750239061626,0.6618259491607089
2023.SB.PurdueFortWayne,Horizon,3.4468085106382977,1.0150417390757183,0.7165688616141483,1.27241886449606,0.5424402097555986,1.3404195093702942
2023.SB.Quinnipiac,MAAC,2.951219512195122,0.9171108828366455,0.662138525413722,1.106688664291529,0.8113586373611142,1.1191988187081658
2023.SB.Radford,Big South,3.48,1.2361508312034437,0.8654464957468886,1.326315490422516,0.880240332540507,0.9902465228783047
